cik,company_name,filing_date,is_basic_earnings_per_share_unit,is_basic_earnings_per_share_value,is_cost_of_revenue_unit,is_cost_of_revenue_value,is_gross_profit_unit,is_gross_profit_value,is_operating_expenses_unit,is_operating_expenses_value,is_revenues_unit,is_revenues_value,ci_comprehensive_income_loss_unit,ci_comprehensive_income_loss_value,ci_comprehensive_income_loss_attributable_to_parent_unit,ci_comprehensive_income_loss_attributable_to_parent_value,ci_other_comprehensive_income_loss_unit,ci_other_comprehensive_income_loss_value,cfs_exchange_gains_losses_unit,cfs_exchange_gains_losses_value,cfs_net_cash_flow_unit,cfs_net_cash_flow_value,cfs_net_cash_flow_from_financing_activities_unit,cfs_net_cash_flow_from_financing_activities_value,bs_assets_unit,bs_assets_value,bs_current_assets_unit,bs_current_assets_value,bs_liabilities_and_equity_unit,bs_liabilities_and_equity_value,bs_fixed_assets_unit,bs_fixed_assets_value,bs_equity_attributable_to_noncontrolling_interest_unit,bs_equity_attributable_to_noncontrolling_interest_value,bs_noncurrent_assets_unit,bs_noncurrent_assets_value,bs_liabilities_unit,bs_liabilities_value,bs_other_than_fixed_noncurrent_assets_unit,bs_other_than_fixed_noncurrent_assets_value,bs_equity_attributable_to_parent_unit,bs_equity_attributable_to_parent_value,bs_noncurrent_liabilities_unit,bs_noncurrent_liabilities_value,bs_current_liabilities_unit,bs_current_liabilities_value,bs_equity_unit,bs_equity_value,cfs_net_cash_flow_from_op_and_inv
1811414,QuantumScape Corp,2023-07-28,USD / shares,-0.26,,87502000.0,,,USD,123542000.0,USD,0.0,USD,-113867000.0,USD,-113881000.0,USD,2640000.0,,,USD,-8370000.0,USD,2943000.0,USD,1347278000.0,USD,918625000.0,USD,1347278000.0,USD,323872000.0,USD,0.0,USD,428653000.0,USD,156292000.0,USD,104781000.0,USD,1189252000.0,USD,108561000.0,USD,47731000.0,USD,1189252000.0,-11313000.0
106535,WEYERHAEUSER CO,2023-07-28,USD / shares,0.31,USD,1528000000.0,USD,469000000.0,USD,150000000.0,USD,1997000000.0,USD,245000000.0,USD,245000000.0,USD,15000000.0,,,USD,298000000.0,USD,551000000.0,USD,17470000000.0,USD,2967000000.0,USD,17470000000.0,USD,2133000000.0,USD,0.0,USD,14503000000.0,USD,7329000000.0,USD,12370000000.0,USD,10141000000.0,USD,5622000000.0,USD,1707000000.0,USD,10141000000.0,-253000000.0
935494,NATIONAL INSTRUMENTS CORP,2023-07-28,USD / shares,0.23,USD,118487000.0,USD,298317000.0,USD,257406000.0,USD,416804000.0,USD,40276000.0,USD,40276000.0,USD,9784000.0,USD,-1463000.0,USD,1571000.0,USD,41935000.0,USD,2362994000.0,USD,1054744000.0,USD,2362994000.0,USD,283907000.0,USD,0.0,USD,1308250000.0,USD,1145474000.0,USD,1024343000.0,USD,1217520000.0,USD,721075000.0,USD,424399000.0,USD,1217520000.0,-40364000.0
1697500,"Solaris Oilfield Infrastructure, Inc.",2023-07-28,,,,87502000.0,,,USD,61423000.0,USD,77202000.0,USD,12241000.0,USD,12241000.0,USD,0.0,,,USD,7196000.0,USD,-345000.0,USD,484330000.0,USD,86453000.0,USD,484330000.0,,,USD,106286000.0,USD,397877000.0,USD,175874000.0,,,USD,202170000.0,USD,124925000.0,USD,50949000.0,USD,308456000.0,7541000.0
91142,SMITH A O CORP,2023-07-28,USD / shares,1.04,USD,576100000.0,USD,384700000.0,USD,157300000.0,USD,960800000.0,USD,154600000.0,USD,154600000.0,USD,154600000.0,USD,-17500000.0,USD,-27300000.0,USD,-193700000.0,USD,3248800000.0,USD,1561300000.0,USD,3248800000.0,USD,576800000.0,USD,0.0,USD,1687500000.0,USD,1360400000.0,USD,1110700000.0,USD,1888400000.0,USD,499700000.0,USD,860700000.0,USD,1888400000.0,166400000.0
784977,PORTLAND GENERAL ELECTRIC CO /OR/,2023-07-28,,,,87502000.0,,,USD,567000000.0,USD,648000000.0,USD,40000000.0,USD,40000000.0,USD,1000000.0,,,USD,1000000.0,USD,117000000.0,USD,10370000000.0,USD,676000000.0,USD,10370000000.0,USD,8841000000.0,USD,0.0,USD,9694000000.0,USD,7170000000.0,USD,853000000.0,USD,3200000000.0,USD,6409000000.0,USD,761000000.0,USD,3200000000.0,-116000000.0
50863,INTEL CORP,2023-07-28,USD / shares,0.35,USD,8311000000.0,USD,4638000000.0,USD,5654000000.0,USD,12949000000.0,USD,1348000000.0,USD,1356000000.0,USD,-125000000.0,,,USD,117000000.0,USD,117000000.0,USD,185629000000.0,USD,43356000000.0,USD,185629000000.0,,,USD,3454000000.0,USD,142273000000.0,USD,81158000000.0,,,USD,101017000000.0,USD,53978000000.0,USD,27180000000.0,USD,104471000000.0,0.0
1163739,NABORS INDUSTRIES LTD,2023-07-28,USD / shares,-0.31,USD,455531000.0,USD,311536000.0,USD,192318000.0,USD,767067000.0,USD,16881000.0,USD,5261000.0,USD,650000.0,,,USD,-236057000.0,USD,-249680000.0,USD,4463267000.0,USD,978134000.0,USD,4463267000.0,USD,2963898000.0,USD,189022000.0,USD,3485133000.0,USD,3357778000.0,USD,521235000.0,USD,402650000.0,USD,2813513000.0,USD,544265000.0,USD,591672000.0,13623000.0
1058623,CUMULUS MEDIA INC,2023-07-28,USD / shares,-0.06,,87502000.0,,,USD,206915000.0,USD,210136000.0,USD,-1068000.0,USD,-1068000.0,USD,0.0,,,USD,-26463000.0,USD,-31692000.0,USD,1523537000.0,USD,286996000.0,USD,1523537000.0,USD,186726000.0,USD,0.0,USD,1236541000.0,USD,1144263000.0,USD,1049815000.0,USD,379274000.0,USD,1009672000.0,USD,134591000.0,USD,379274000.0,5229000.0
833079,Meritage Homes CORP,2023-07-28,USD / shares,5.08,,87502000.0,,,,61616000.0,,116920000.0,USD,186836000.0,USD,186836000.0,USD,0.0,,,USD,206033000.0,USD,-11968000.0,USD,6065641000.0,USD,6065641000.0,USD,6065641000.0,USD,47312000.0,USD,0.0,USD,0.0,USD,1817346000.0,USD,-47312000.0,USD,4248295000.0,USD,0.0,USD,1817346000.0,USD,4248295000.0,218001000.0
1520006,Matador Resources Co,2023-07-28,USD / shares,1.38,,87502000.0,,,USD,385815000.0,USD,638083000.0,USD,177095000.0,USD,177095000.0,USD,0.0,,,USD,-437590000.0,USD,1008666000.0,USD,7132338000.0,USD,634403000.0,USD,7132338000.0,USD,6439246000.0,USD,214574000.0,USD,6497935000.0,USD,3514908000.0,USD,58689000.0,USD,3402856000.0,USD,2827936000.0,USD,686972000.0,USD,3617430000.0,-1446256000.0
92380,SOUTHWEST AIRLINES CO,2023-07-28,USD / shares,1.15,,87502000.0,,,USD,6242000000.0,USD,7037000000.0,USD,544000000.0,USD,544000000.0,USD,544000000.0,,,USD,799000000.0,USD,10000000.0,USD,36519000000.0,USD,14661000000.0,USD,36519000000.0,USD,18596000000.0,USD,0.0,USD,21858000000.0,USD,25730000000.0,USD,3262000000.0,USD,10789000000.0,USD,14002000000.0,USD,11728000000.0,USD,10789000000.0,789000000.0
350894,SEI INVESTMENTS CO,2023-07-28,USD / shares,0.89,USD,344087000.0,USD,144970000.0,USD,32369000.0,USD,489057000.0,USD,123450000.0,USD,123450000.0,USD,123450000.0,USD,4251000.0,USD,-57356000.0,USD,-120876000.0,USD,2324964000.0,USD,1441905000.0,USD,2324964000.0,USD,180503000.0,USD,0.0,USD,883059000.0,USD,301411000.0,USD,702556000.0,USD,2023553000.0,USD,31038000.0,USD,270373000.0,USD,2023553000.0,63520000.0
66004,MIDDLESEX WATER CO,2023-07-28,USD / shares,0.56,,87502000.0,,,USD,32132000.0,USD,42763000.0,USD,9901000.0,USD,9901000.0,USD,0.0,,,USD,-485000.0,USD,12318000.0,USD,1127586000.0,USD,40570000.0,USD,1127586000.0,USD,967107000.0,USD,0.0,USD,1087016000.0,USD,716109000.0,USD,119909000.0,USD,411477000.0,USD,628546000.0,USD,87563000.0,USD,411477000.0,-12803000.0
705432,SOUTHSIDE BANCSHARES INC,2023-07-28,USD / shares,0.81,,87502000.0,,,USD,57415000.0,USD,86876000.0,USD,42512000.0,USD,42512000.0,USD,17619000.0,,,USD,-103379000.0,USD,-30601000.0,USD,7807252000.0,USD,7807252000.0,USD,7807252000.0,USD,139801000.0,USD,0.0,USD,0.0,USD,7042091000.0,USD,-139801000.0,USD,765161000.0,USD,0.0,USD,7042091000.0,USD,765161000.0,-72778000.0
1524741,"U.S. SILICA HOLDINGS, INC.",2023-07-28,USD / shares,0.6,,87502000.0,,,USD,62240000.0,USD,406784000.0,USD,49449000.0,USD,49564000.0,USD,3305000.0,,,USD,47467000.0,USD,-31188000.0,USD,2081366000.0,USD,557138000.0,USD,2081366000.0,USD,1148681000.0,USD,7117000.0,USD,1524228000.0,USD,1287026000.0,USD,375547000.0,USD,787223000.0,USD,1088641000.0,USD,198385000.0,USD,794340000.0,78655000.0
1620393,"NexPoint Residential Trust, Inc.",2023-07-28,USD / shares,-0.15,,87502000.0,,,USD,59522000.0,USD,69569000.0,USD,9162000.0,USD,9127000.0,USD,13130000.0,,,USD,-4098000.0,USD,-10233000.0,USD,2207474000.0,USD,2207474000.0,USD,2207474000.0,,,USD,0.0,USD,0.0,USD,1713040000.0,,,USD,488244000.0,USD,0.0,USD,1713040000.0,USD,488244000.0,6135000.0
38777,FRANKLIN RESOURCES INC,2023-07-28,USD / shares,0.44,,87502000.0,,,USD,1654100000.0,USD,1969000000.0,USD,263900000.0,USD,243400000.0,USD,15900000.0,USD,5800000.0,USD,109000000.0,USD,504400000.0,USD,30234600000.0,USD,30234600000.0,USD,30234600000.0,USD,806100000.0,USD,591100000.0,USD,0.0,USD,16645300000.0,USD,-806100000.0,USD,11948100000.0,USD,0.0,USD,16645300000.0,USD,12539200000.0,-395400000.0
911177,CASELLA WASTE SYSTEMS INC,2023-07-28,USD / shares,0.1,USD,186319000.0,USD,103326000.0,USD,80712000.0,USD,289645000.0,USD,7325000.0,USD,7325000.0,USD,7325000.0,,,USD,405489000.0,USD,917871000.0,USD,2417292000.0,USD,629387000.0,USD,2417292000.0,USD,818242000.0,USD,0.0,USD,1787905000.0,USD,1408909000.0,USD,969663000.0,USD,1008383000.0,USD,1189727000.0,USD,219182000.0,USD,1008383000.0,-512382000.0
791963,OPPENHEIMER HOLDINGS INC,2023-07-28,USD / shares,-0.85,,87502000.0,,,USD,317888000.0,USD,306189000.0,USD,-10231000.0,USD,-10063000.0,USD,-663000.0,,,USD,-953000.0,USD,69938000.0,USD,3092375000.0,USD,3092375000.0,USD,3092375000.0,USD,42579000.0,USD,108000.0,USD,0.0,USD,2278005000.0,USD,-42579000.0,USD,788314000.0,USD,0.0,USD,2278005000.0,USD,788422000.0,-70891000.0
1113169,PRICE T ROWE GROUP INC,2023-07-28,USD / shares,2.07,,87502000.0,,,USD,1076700000.0,USD,1610200000.0,USD,490600000.0,USD,480100000.0,USD,9400000.0,USD,-600000.0,USD,140000000.0,USD,-175800000.0,USD,12621400000.0,USD,12621400000.0,USD,12621400000.0,USD,771200000.0,USD,202100000.0,USD,0.0,USD,2170300000.0,USD,-771200000.0,USD,9263800000.0,USD,0.0,USD,2170300000.0,USD,9465900000.0,315800000.0
93751,STATE STREET CORP,2023-07-28,USD / shares,2.2,,87502000.0,,,USD,2194000000.0,USD,3110000000.0,USD,777000000.0,USD,777000000.0,USD,777000000.0,,,USD,232000000.0,USD,-1002000000.0,USD,294561000000.0,USD,294561000000.0,USD,294561000000.0,USD,2349000000.0,USD,0.0,USD,0.0,USD,270357000000.0,USD,-2349000000.0,USD,24204000000.0,USD,0.0,USD,270357000000.0,USD,24204000000.0,1234000000.0
765880,"HEALTHPEAK PROPERTIES, INC.",2023-07-28,USD / shares,0.09,USD,221837000.0,USD,323593000.0,USD,221837000.0,USD,545430000.0,USD,68931000.0,USD,64631000.0,USD,12732000.0,,,USD,43300000.0,USD,-59502000.0,USD,15603540000.0,USD,15603540000.0,USD,15603540000.0,,,USD,526796000.0,USD,0.0,USD,8477887000.0,,,USD,6535065000.0,USD,0.0,USD,8477887000.0,USD,7061861000.0,102802000.0
742278,RPC INC,2023-07-28,USD / shares,0.3,USD,265786000.0,USD,150072000.0,USD,67703000.0,USD,415858000.0,USD,66028000.0,USD,66028000.0,USD,66028000.0,,,USD,-77369000.0,USD,-8637000.0,USD,1228188000.0,USD,748335000.0,USD,1228188000.0,USD,387988000.0,USD,0.0,USD,479853000.0,USD,240786000.0,USD,91865000.0,USD,987402000.0,USD,103687000.0,USD,137099000.0,USD,987402000.0,-68732000.0
73756,OCEANEERING INTERNATIONAL INC,2023-07-28,USD / shares,0.19,USD,496830000.0,USD,101080000.0,USD,51881000.0,USD,597910000.0,USD,22090000.0,USD,22090000.0,USD,3088000.0,USD,171000.0,USD,-958000.0,USD,-404000.0,USD,2164868000.0,USD,1375321000.0,USD,2164868000.0,USD,426054000.0,USD,6063000.0,USD,789547000.0,USD,1613386000.0,USD,363493000.0,USD,545419000.0,USD,998342000.0,USD,615044000.0,USD,551482000.0,-554000.0
920522,"ESSEX PROPERTY TRUST, INC.",2023-07-28,USD / shares,1.55,,87502000.0,,,USD,281211000.0,USD,416043000.0,USD,121142000.0,USD,114483000.0,USD,15386000.0,,,USD,-8044000.0,USD,-129773000.0,USD,12245273000.0,USD,12245273000.0,USD,12245273000.0,,,USD,176727000.0,USD,0.0,USD,6451913000.0,,,USD,5585278000.0,USD,0.0,USD,6451913000.0,USD,5762005000.0,121729000.0
1303942,BankFinancial CORP,2023-07-28,USD / shares,0.18,,87502000.0,,,USD,-2320000.0,USD,830000.0,USD,1957000.0,USD,1957000.0,USD,-355000.0,,,USD,38326000.0,USD,-19726000.0,USD,1526696000.0,USD,1526696000.0,USD,1526696000.0,USD,22957000.0,USD,0.0,USD,0.0,USD,1374393000.0,USD,-22957000.0,USD,152303000.0,USD,0.0,USD,1374393000.0,USD,152303000.0,58052000.0
1402829,Orion Group Holdings Inc,2023-07-28,USD / shares,-0.01,USD,168748000.0,USD,13786000.0,USD,11747000.0,USD,182534000.0,USD,-255000.0,USD,-255000.0,USD,0.0,,,USD,7580000.0,USD,8182000.0,USD,369209000.0,USD,226651000.0,USD,369209000.0,USD,91793000.0,USD,0.0,USD,142558000.0,USD,242979000.0,USD,50765000.0,USD,126230000.0,USD,77168000.0,USD,165811000.0,USD,126230000.0,-602000.0
731012,HEALTHCARE SERVICES GROUP INC,2023-07-28,USD / shares,0.12,USD,367728000.0,USD,51203000.0,USD,39793000.0,USD,418931000.0,USD,7738000.0,USD,7738000.0,USD,7738000.0,,,USD,12509000.0,USD,5000000.0,USD,761758000.0,USD,549086000.0,USD,761758000.0,,,USD,0.0,USD,212672000.0,USD,311169000.0,,,USD,450589000.0,USD,121505000.0,USD,189664000.0,USD,450589000.0,7509000.0
891014,MINERALS TECHNOLOGIES INC,2023-07-28,USD / shares,0.82,USD,423500000.0,USD,128000000.0,USD,78100000.0,USD,551500000.0,USD,2400000.0,USD,2500000.0,USD,-25200000.0,,,USD,4100000.0,USD,-16800000.0,USD,3408200000.0,USD,1079800000.0,USD,3408200000.0,USD,1050600000.0,USD,35000000.0,USD,2328400000.0,USD,1746700000.0,USD,1277800000.0,USD,1626500000.0,USD,1274500000.0,USD,472200000.0,USD,1661500000.0,20900000.0
861459,GRANITE CONSTRUCTION INC,2023-07-28,USD / shares,-0.39,USD,795466000.0,USD,103086000.0,USD,74226000.0,USD,898552000.0,USD,-23704000.0,USD,-16858000.0,USD,142000.0,,,USD,14695000.0,USD,96997000.0,USD,2376578000.0,USD,1491193000.0,USD,2376578000.0,USD,564077000.0,USD,39908000.0,USD,885385000.0,USD,1435128000.0,USD,321308000.0,USD,901542000.0,USD,567894000.0,USD,867234000.0,USD,941450000.0,-82302000.0
1428439,"ROKU, INC",2023-07-28,USD / shares,-0.76,USD,468915000.0,USD,378271000.0,USD,504231000.0,USD,847186000.0,USD,-107559000.0,USD,-107559000.0,USD,-107559000.0,USD,616000.0,USD,125209000.0,USD,613000.0,USD,4156752000.0,USD,2701494000.0,USD,4156752000.0,USD,357603000.0,USD,0.0,USD,1455258000.0,USD,1623477000.0,USD,1097655000.0,USD,2533275000.0,USD,667973000.0,USD,955504000.0,USD,2533275000.0,124596000.0
1443646,Booz Allen Hamilton Holding Corp,2023-07-28,USD / shares,1.22,USD,1251916000.0,USD,1402570000.0,USD,1168152000.0,USD,2654486000.0,USD,164746000.0,USD,164746000.0,USD,3358000.0,,,USD,-195222000.0,USD,-108636000.0,USD,6766317000.0,USD,2407756000.0,USD,6766317000.0,USD,183316000.0,USD,0.0,USD,4358561000.0,USD,5749246000.0,USD,4175245000.0,USD,1017071000.0,USD,3756791000.0,USD,1992455000.0,USD,1017071000.0,-86586000.0
1393612,Discover Financial Services,2023-07-28,USD / shares,3.54,,87502000.0,,,USD,3121000000.0,USD,4290000000.0,USD,666000000.0,USD,666000000.0,USD,-235000000.0,,,USD,-2044000000.0,USD,4578000000.0,USD,138082000000.0,USD,138082000000.0,USD,138082000000.0,USD,1053000000.0,USD,0.0,USD,0.0,USD,124226000000.0,USD,-1053000000.0,USD,13856000000.0,USD,0.0,USD,124226000000.0,USD,13856000000.0,-6622000000.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,2023-07-28,USD / shares,9.75,USD,398574000.0,USD,583543000.0,USD,320140000.0,USD,982117000.0,USD,175227000.0,USD,175227000.0,USD,175227000.0,USD,-1983000.0,USD,-5511000.0,USD,-227427000.0,USD,3370395000.0,USD,1246506000.0,USD,3370395000.0,USD,780723000.0,USD,0.0,USD,2123889000.0,USD,3460100000.0,USD,1343166000.0,USD,-89705000.0,USD,2452097000.0,USD,1008003000.0,USD,-89705000.0,221916000.0
1043604,JUNIPER NETWORKS INC,2023-07-28,USD / shares,0.08,USD,617000000.0,USD,813100000.0,USD,672000000.0,USD,1430100000.0,USD,47200000.0,USD,47200000.0,USD,47200000.0,USD,600000.0,USD,165400000.0,USD,-190700000.0,USD,9375500000.0,USD,3751000000.0,USD,9375500000.0,USD,689100000.0,USD,0.0,USD,5624500000.0,USD,5020600000.0,USD,4935400000.0,USD,4354900000.0,USD,2758400000.0,USD,2262200000.0,USD,4354900000.0,356100000.0
21665,COLGATE PALMOLIVE CO,2023-07-28,USD / shares,0.61,USD,2035000000.0,USD,2787000000.0,USD,1813000000.0,USD,4822000000.0,USD,557000000.0,USD,550000000.0,USD,23000000.0,USD,-16000000.0,USD,-48000000.0,USD,-580000000.0,USD,16227000000.0,USD,5437000000.0,USD,16227000000.0,USD,4431000000.0,USD,379000000.0,USD,10790000000.0,USD,15912000000.0,USD,6359000000.0,USD,-64000000.0,USD,11280000000.0,USD,4632000000.0,USD,315000000.0,532000000.0
313927,CHURCH & DWIGHT CO INC /DE/,2023-07-28,USD / shares,0.9,USD,815300000.0,USD,638900000.0,USD,345300000.0,USD,1454200000.0,USD,219600000.0,USD,219600000.0,USD,219600000.0,USD,1300000.0,USD,194100000.0,USD,-3700000.0,USD,8511000000.0,USD,1576400000.0,USD,8511000000.0,USD,802400000.0,USD,0.0,USD,6934600000.0,USD,4600000000.0,USD,6132200000.0,USD,3911000000.0,USD,3478200000.0,USD,1121800000.0,USD,3911000000.0,197800000.0
1099800,Edwards Lifesciences Corp,2023-07-28,USD / shares,0.51,USD,343000000.0,USD,1187200000.0,USD,860000000.0,USD,1530200000.0,USD,305400000.0,USD,307000000.0,USD,-100000.0,USD,15200000.0,USD,171100000.0,USD,52100000.0,USD,9004000000.0,USD,3647000000.0,USD,9004000000.0,USD,1662200000.0,USD,70800000.0,USD,5357000000.0,USD,2557500000.0,USD,3694800000.0,USD,6375700000.0,USD,1400300000.0,USD,1157200000.0,USD,6446500000.0,119000000.0
814453,NEWELL BRANDS INC.,2023-07-28,USD / shares,0.04,USD,1575000000.0,USD,629000000.0,USD,509000000.0,USD,2204000000.0,USD,1000000.0,USD,1000000.0,USD,-17000000.0,USD,3000000.0,USD,45000000.0,USD,-286000000.0,USD,13020000000.0,USD,3839000000.0,USD,13020000000.0,,,USD,0.0,USD,9181000000.0,USD,9705000000.0,,,USD,3315000000.0,USD,6645000000.0,USD,3060000000.0,USD,3315000000.0,331000000.0
1720635,nVent Electric plc,2023-07-28,,,USD,471100000.0,USD,331900000.0,USD,185200000.0,USD,803000000.0,USD,108200000.0,USD,108200000.0,USD,-4700000.0,USD,100000.0,USD,-164600000.0,USD,862000000.0,USD,5922100000.0,USD,1296100000.0,USD,5922100000.0,USD,378100000.0,USD,0.0,USD,4626000000.0,USD,3046400000.0,USD,4247900000.0,USD,2875700000.0,USD,2425800000.0,USD,620600000.0,USD,2875700000.0,-1026600000.0
1520697,"Acadia Healthcare Company, Inc.",2023-07-28,USD / shares,0.79,,87502000.0,,,USD,634907000.0,USD,731337000.0,USD,73549000.0,USD,73549000.0,USD,0.0,,,USD,48344000.0,USD,-24658000.0,USD,5150208000.0,USD,578757000.0,USD,5150208000.0,USD,2074142000.0,USD,0.0,USD,4571451000.0,USD,2138609000.0,USD,2497309000.0,USD,2921016000.0,USD,1706127000.0,USD,432482000.0,USD,2921016000.0,73002000.0
19584,CHEMED CORP,2023-07-28,USD / shares,3.54,USD,374193000.0,USD,179623000.0,USD,110117000.0,USD,553816000.0,USD,53377000.0,USD,53377000.0,USD,0.0,,,USD,101870000.0,USD,-13926000.0,USD,1505180000.0,USD,337160000.0,USD,1505180000.0,USD,208101000.0,USD,0.0,USD,1168020000.0,USD,553101000.0,USD,959919000.0,USD,952079000.0,USD,250614000.0,USD,302487000.0,USD,952079000.0,115796000.0
1378140,"Ocean Power Technologies, Inc.",2023-07-28,USD / shares,-0.47,USD,2496000.0,USD,236000.0,USD,29452000.0,USD,2732000.0,USD,-26326000.0,USD,-26326000.0,USD,1000.0,,,USD,-1259000.0,USD,-14000.0,USD,53374000.0,USD,37673000.0,USD,53374000.0,USD,1280000.0,USD,0.0,USD,15701000.0,USD,9421000.0,USD,14421000.0,USD,43953000.0,USD,1514000.0,USD,7907000.0,USD,43953000.0,-1245000.0
1289419,"Morningstar, Inc.",2023-07-28,USD / shares,0.85,USD,216400000.0,USD,288300000.0,USD,246600000.0,USD,504700000.0,USD,44000000.0,USD,44000000.0,USD,7900000.0,USD,-200000.0,USD,-8900000.0,USD,-6100000.0,USD,3457900000.0,USD,807300000.0,USD,3457900000.0,USD,205600000.0,USD,0.0,USD,2650600000.0,USD,2222300000.0,USD,2445000000.0,USD,1235600000.0,USD,1407400000.0,USD,814900000.0,USD,1235600000.0,-2800000.0
1812173,Vicarious Surgical Inc.,2023-07-28,USD / shares,-0.12,,87502000.0,,,USD,21458000.0,USD,-18134000.0,USD,-15529000.0,USD,-15529000.0,USD,-195000.0,,,USD,-21276000.0,USD,162000.0,USD,104526000.0,USD,85281000.0,USD,104526000.0,USD,6254000.0,USD,0.0,USD,19245000.0,USD,28837000.0,USD,12991000.0,USD,75689000.0,USD,21348000.0,USD,7489000.0,USD,75689000.0,-21438000.0
717720,VALUE LINE INC,2023-07-28,USD / shares,1.91,,87502000.0,,,USD,28225000.0,USD,39695000.0,USD,18467000.0,USD,18467000.0,USD,18467000.0,,,USD,-22113000.0,USD,-14175000.0,USD,131076000.0,USD,66076000.0,USD,131076000.0,USD,5788000.0,USD,0.0,USD,65000000.0,USD,47403000.0,USD,65000000.0,USD,83673000.0,USD,24115000.0,USD,23288000.0,USD,83673000.0,-7938000.0
315293,Aon plc,2023-07-28,USD / shares,2.74,,87502000.0,,,USD,2335000000.0,USD,3177000000.0,USD,766000000.0,USD,766000000.0,USD,206000000.0,USD,145000000.0,USD,313000000.0,USD,-443000000.0,USD,36049000000.0,USD,23949000000.0,USD,36049000000.0,USD,639000000.0,USD,97000000.0,USD,12100000000.0,USD,35887000000.0,USD,11461000000.0,USD,65000000.0,USD,12938000000.0,USD,22949000000.0,USD,162000000.0,756000000.0
820313,AMPHENOL CORP /DE/,2023-07-28,USD / shares,0.77,USD,2062200000.0,USD,991700000.0,USD,371800000.0,USD,3053900000.0,USD,362100000.0,USD,360600000.0,USD,-103200000.0,,,USD,-20700000.0,USD,-438600000.0,USD,15237900000.0,USD,6321300000.0,USD,15237900000.0,USD,1258900000.0,USD,57200000.0,USD,8916600000.0,USD,7645600000.0,USD,7657700000.0,USD,7513700000.0,USD,4935900000.0,USD,2709700000.0,USD,7570900000.0,417900000.0
1385157,TE Connectivity Ltd.,2023-07-28,USD / shares,1.68,USD,2699000000.0,USD,1299000000.0,USD,669000000.0,USD,3998000000.0,USD,462000000.0,USD,461000000.0,USD,-66000000.0,,,USD,230000000.0,USD,-380000000.0,USD,21701000000.0,USD,7649000000.0,USD,21701000000.0,USD,3781000000.0,USD,0.0,USD,14052000000.0,USD,10245000000.0,USD,10271000000.0,USD,11349000000.0,USD,5987000000.0,USD,4258000000.0,USD,11349000000.0,610000000.0
915389,EASTMAN CHEMICAL CO,2023-07-28,USD / shares,2.28,USD,1740000000.0,USD,584000000.0,USD,261000000.0,USD,2324000000.0,USD,221000000.0,USD,221000000.0,USD,-51000000.0,USD,0.0,USD,-189000000.0,USD,-353000000.0,USD,14771000000.0,USD,3671000000.0,USD,14771000000.0,USD,5402000000.0,USD,71000000.0,USD,11100000000.0,USD,9419000000.0,USD,5698000000.0,USD,5281000000.0,USD,6632000000.0,USD,2787000000.0,USD,5352000000.0,164000000.0
1018979,AMERISAFE INC,2023-07-28,USD / shares,0.82,,87502000.0,,,USD,56091000.0,USD,75659000.0,USD,13011000.0,USD,13011000.0,USD,13011000.0,,,USD,-7288000.0,USD,-7418000.0,USD,1298915000.0,USD,1298915000.0,USD,1298915000.0,USD,6561000.0,USD,0.0,USD,0.0,USD,958348000.0,USD,-6561000.0,USD,340567000.0,USD,0.0,USD,958348000.0,USD,340567000.0,130000.0
1379041,"Employers Holdings, Inc.",2023-07-28,USD / shares,1.31,,87502000.0,,,USD,171400000.0,USD,215200000.0,USD,19500000.0,USD,19500000.0,USD,-15400000.0,,,USD,-20500000.0,USD,-119300000.0,USD,3615600000.0,USD,3615600000.0,USD,3615600000.0,USD,7200000.0,USD,0.0,USD,0.0,USD,2663900000.0,USD,-7200000.0,USD,951700000.0,USD,0.0,USD,2663900000.0,USD,951700000.0,98800000.0
1588978,PROCEPT BioRobotics Corp,2023-07-28,USD / shares,-0.56,USD,14675000.0,USD,18429000.0,USD,44054000.0,USD,33104000.0,USD,-25306000.0,USD,-25306000.0,USD,-25306000.0,,,USD,-31281000.0,USD,2430000.0,USD,272446000.0,USD,230016000.0,USD,272446000.0,USD,16357000.0,USD,0.0,USD,42430000.0,USD,116544000.0,USD,26073000.0,USD,155902000.0,USD,80599000.0,USD,35945000.0,USD,155902000.0,-33711000.0
851968,MOHAWK INDUSTRIES INC,2023-07-28,USD / shares,1.59,USD,2218519000.0,USD,731909000.0,USD,578863000.0,USD,2950428000.0,USD,100981000.0,USD,101300000.0,USD,-233000.0,USD,-8161000.0,USD,-1925000.0,USD,-294700000.0,USD,14585163000.0,USD,5851328000.0,USD,14585163000.0,USD,4957225000.0,USD,5914000.0,USD,8733835000.0,USD,6373143000.0,USD,3776610000.0,USD,8206106000.0,USD,3085202000.0,USD,3287941000.0,USD,8212020000.0,292775000.0
1472787,First American Financial Corp,2023-07-28,USD / shares,1.33,,87502000.0,,,USD,1468800000.0,USD,1646900000.0,USD,68300000.0,USD,70400000.0,USD,-68100000.0,USD,3100000.0,USD,262500000.0,USD,171400000.0,USD,15730900000.0,USD,15730900000.0,USD,15730900000.0,USD,699700000.0,USD,14500000.0,USD,0.0,USD,10944000000.0,USD,-699700000.0,USD,4772400000.0,USD,0.0,USD,10944000000.0,USD,4786900000.0,91100000.0
